NP_009473.2		P33893	GATB_YEAST	reviewed	Glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial (Glu-AdT subunit B) (EC 6.3.5.-) (Cytochrome c oxidase assembly factor PET112)	PET112 YBL080C YBL0724	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	541
NP_009474.1		P38181	NU170_YEAST	reviewed	Nucleoporin NUP170 (Nuclear pore protein NUP170)	NUP170 NLE3 YBL079W YBL0725	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1502
NP_009475.1		P38182	ATG8_YEAST	reviewed	Autophagy-related protein 8 (Autophagy-related ubiquitin-like modifier ATG8) (Cytoplasm to vacuole targeting protein 5)	ATG8 APG8 AUT7 CVT5 YBL078C YBL0732	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	117
NP_009477.1		P09436	SYIC_YEAST	reviewed	Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ILS1 YBL076C YBL0734	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1072
NP_009478.1		P09435	HSP73_YEAST	reviewed	Heat shock protein SSA3	SSA3 YBL075C YBL06.07 YBL0610	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	649
NP_009479.1		P32357	AAR2_YEAST	reviewed	A1 cistron-splicing factor AAR2	AAR2 YBL074C YBL06.06 YBL0611	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	355
NP_009484.2		P35183	AST1_YEAST	reviewed	Protein AST1	AST1 YBL069W YBL06.04 YBL0617	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	429
NP_009485.3		P38063	KPR4_YEAST	reviewed	Ribose-phosphate pyrophosphokinase 4 (EC 2.7.6.1) (Phosphoribosyl pyrophosphate synthase 4)	PRS4 PRPS4 YBL068W YBL0619	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	326
NP_009486.3		P38187	UBP13_YEAST	reviewed	Ubiquitin carboxyl-terminal hydrolase 13 (EC 3.4.19.12) (Deubiquitinating enzyme 13) (Ubiquitin thioesterase 13) (Ubiquitin-specific-processing protease 13)	UBP13 YBL067C YBL0621	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	747
NP_009487.2		P34228	SEF1_YEAST	reviewed	Putative transcription factor SEF1 (Suppressor of essential function protein 1) (Suppressor protein SEF1)	SEF1 YBL066C YBL0501 YBL0526	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1148
NP_009489.1		P34227	PRX1_YEAST	reviewed	Mitochondrial peroxiredoxin PRX1 (EC 1.11.1.15) (1-Cys PRX) (Mitochondrial thiol peroxidase) (mTPx) (Thioredoxin reductase)	PRX1 YBL064C YBL0503 YBL0524	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	261
NP_009490.1		P28742	KIP1_YEAST	reviewed	Kinesin-like protein KIP1 (Chromosome instability protein 9)	KIP1 CIN9 YBL063W YBL0504 YBL0521	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1111
NP_009492.1		P34226	SKT5_YEAST	reviewed	Protein SKT5	SKT5 CAL2 CHS4 CSD4 YBL061C YBL0506 YBL0519	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	696
NP_009493.1		P34225	YEL1_YEAST	reviewed	Guanine-nucleotide exchange factor YEL1 (EFA6-like protein 1)	YEL1 YBL060W YBL0507 YBL0517	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	687
NP_009494.1		P34224	YBF9_YEAST	reviewed	Uncharacterized protein YBL059W	YBL059W YBL0508 YBL0516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	193
NP_009495.1		P34223	UBX1_YEAST	reviewed	UBX domain-containing protein 1 (Suppressor of high-copy PP1 protein)	SHP1 UBX1 YBL058W YBL0509 YBL0515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	423
NP_009496.2		P34222	PTH2_YEAST	reviewed	Peptidyl-tRNA hydrolase 2 (PTH 2) (EC 3.1.1.29)	PTH2 YBL057C YBL0510 YBL0514	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	208
NP_009497.2		P34221	PP2C3_YEAST	reviewed	Protein phosphatase 2C homolog 3 (PP2C-3) (EC 3.1.3.16)	PTC3 YBL056W YBL0511 YBL0513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	468
NP_009498.1		P34220	YBF5_YEAST	reviewed	Deoxyribonuclease Tat-D (EC 3.1.21.-)	YBL055C YBL0511 YBL0512	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	418
NP_009499.1		P34219	TOD6_YEAST	reviewed	Transcriptional regulatory protein TOD6 (PAC-binding factor 1) (Twin of DOT6)	TOD6 PBF1 YBL054W YBL0509 YBL0513	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	525
NP_009501.1		P34218	SAS3_YEAST	reviewed	Histone acetyltransferase SAS3 (EC 2.3.1.48) (Something about silencing protein 3)	SAS3 YBL052C YBL0507 YBL0515	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	831
NP_009502.1		P34217	PIN4_YEAST	reviewed	RNA-binding protein PIN4 (Psi inducibility protein 4)	PIN4 MDT1 YBL051C YBL0506 YBL0516	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	668
NP_009503.1		P32602	SEC17_YEAST	reviewed	Alpha-soluble NSF attachment protein (SNAP-alpha) (N-ethylmaleimide-sensitive factor attachment protein alpha) (Vesicular-fusion protein SEC17) (alpha-SNAP chaperone)	SEC17 YBL050W YBL0505 YBL0517	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	292
NP_009504.1		P38191	MOH1_YEAST	reviewed	Protein yippee-like MOH1	MOH1 YBL049W YBL0518	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	138
NP_009506.1		P34216	EDE1_YEAST	reviewed	EH domain-containing and endocytosis protein 1 (Bud site selection protein 15)	EDE1 BUD15 YBL047C YBL0501 YBL0520	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1381
NP_009507.1		P38193	PP4R2_YEAST	reviewed	Serine/threonine-protein phosphatase 4 regulatory subunit 2 (PP4R2)	PSY4 HTP3 YBL046W YBL0402	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	441
NP_009508.1		P07256	QCR1_YEAST	reviewed	Cytochrome b-c1 complex subunit 1, mitochondrial (Complex III subunit 1) (Core protein I) (Ubiquinol-cytochrome-c reductase complex core protein 1)	COR1 QCR1 YBL045C YBL0403	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	457
NP_009510.1		P38195	ECM13_YEAST	reviewed	Protein ECM13 (Extracellular mutant protein 13)	ECM13 YBL043W YBL0405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	257
NP_009511.1		P38196	FUI1_YEAST	reviewed	Uridine permease	FUI1 YBL042C YBL0406	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	639
NP_009512.1		P23724	PSB6_YEAST	reviewed	Proteasome subunit beta type-6 (EC 3.4.25.1) (Multicatalytic endopeptidase complex subunit C5) (Proteasome component C5)	PRE7 PRS3 PTS1 YBL041W YBL0407	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	241
NP_009513.1		P18414	ERD2_YEAST	reviewed	ER lumen protein-retaining receptor (HDEL receptor)	ERD2 YBL040C YBL0408	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	219
NP_009514.1		P28274	URA7_YEAST	reviewed	CTP synthase 1 (EC 6.3.4.2) (CTP synthetase 1) (UTP--ammonia ligase 1)	URA7 YBL039C YBL0410	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	579
NP_009515.1		P38064	RM16_YEAST	reviewed	54S ribosomal protein L16, mitochondrial (YmL47)	MRPL16 RML16 YBL038W YBL0411	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	232
NP_009516.1		P38065	AP2A_YEAST	reviewed	AP-2 complex subunit alpha (Alpha-adaptin) (Clathrin assembly protein complex 2 alpha large chain) (Clathrin assembly protein large alpha chain)	APL3 YBL037W YBL0412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1025
NP_009517.1		P38197	YBD6_YEAST	reviewed	UPF0001 protein YBL036C	YBL036C YBL0413	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	257
NP_009518.1		P38121	DPOA2_YEAST	reviewed	DNA polymerase alpha subunit B (DNA polymerase I subunit B) (DNA polymerase alpha:primase complex p86 subunit) (Pol alpha-primase complex p86 subunit) (DNA polymerase-primase complex p74 subunit)	POL12 YBL035C YBL0414	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	705
NP_009519.1		P38198	STU1_YEAST	reviewed	Protein STU1 (Suppressor of tubulin 1)	STU1 YBL034C YBL0416	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1513
NP_009520.1		P38066	RIB1_YEAST	reviewed	GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)	RIB1 YBL033C YBL0417	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	345
NP_009521.1		P38199	HEK2_YEAST	reviewed	Heterogeneous nuclear rnp K-like protein 2 (KH domain-containing protein 1)	HEK2 KHD1 YBL032W YBL0418	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	381
NP_009522.1		P38200	SHE1_YEAST	reviewed	Mitotic spindle-associated protein SHE1 (Sensitive to high expression protein 1)	SHE1 YBL031W YBL0420	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	338
NP_009523.1		P18239	ADT2_YEAST	reviewed	ADP,ATP carrier protein 2 (ADP/ATP translocase 2) (Adenine nucleotide translocator 2) (ANT 2) (Petite colonies protein 9)	PET9 AAC2 YBL030C YBL0421	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	318
NP_009524.1		P38201	YBC9_YEAST	reviewed	Uncharacterized protein YBL029W	YBL029W YBL0422	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	376
NP_009525.1		P38202	YBC8_YEAST	reviewed	UPF0642 protein YBL028C	YBL028C YBL0423	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	106
NP_009527.1		P38203	LSM2_YEAST	reviewed	U6 snRNA-associated Sm-like protein LSm2 (Small nuclear ribonucleoprotein D homolog SNP3)	LSM2 SMX5 SNP3 YBL026W YBL0425	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	95
NP_009528.1		P38204	RRN10_YEAST	reviewed	RNA polymerase I-specific transcription initiation factor RRN10	RRN10 YBL025W YBL0426	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	145
NP_009529.1		P38205	NCL1_YEAST	reviewed	Multisite-specific tRNA:(cytosine-C(5))-methyltransferase (EC 2.1.1.202) (Multisite-specific tRNA:m5C-methyltransferase) (tRNA (cytosine-5-)-methyltransferase NCL1) (tRNA methyltransferase 4)	NCL1 TRM4 YBL024W YBL0437	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	684
NP_009530.1		P29469	MCM2_YEAST	reviewed	DNA replication licensing factor MCM2 (EC 3.6.4.12) (Minichromosome maintenance protein 2)	MCM2 YBL023C YBL0438	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	868
NP_009531.1		P36775	LONM_YEAST	reviewed	Lon protease homolog, mitochondrial (EC 3.4.21.-)	PIM1 LON YBL022C YBL0440	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1133
NP_009532.1		P13434	HAP3_YEAST	reviewed	Transcriptional activator HAP3 (UAS2 regulatory protein A)	HAP3 YBL021C YBL0441	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	144
NP_009533.1		P38206	RFT1_YEAST	reviewed	Oligosaccharide translocation protein RFT1 (Requiring fifty-three protein 1)	RFT1 YBL020W YBL0442	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	574
NP_009534.1		P38207	APN2_YEAST	reviewed	DNA-(apurinic or apyrimidinic site) lyase 2 (EC 4.2.99.18) (AP endonuclease 2) (Apurinic-apyrimidinic endonuclease 2)	APN2 ETH1 YBL019W YBL0443	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	520
NP_009535.1		P38208	POP8_YEAST	reviewed	Ribonucleases P/MRP protein subunit POP8 (EC 3.1.26.5) (RNA-processing protein POP8) (RNases P/MRP 15.5 kDa subunit)	POP8 YBL018C YBL0301	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	133
NP_009536.1		P32319	VPS10_YEAST	reviewed	Vacuolar protein sorting/targeting protein VPS10 (Carboxypeptidase Y receptor) (CPY receptor) (Carboxypeptidase Y-deficient protein 1) (Sortilin VPS10) (Vacuolar carboxypeptidase sorting receptor VPS10) (Vacuolar protein sorting-associated protein 10) (Vacuolar protein-targeting protein 1)	PEP1 VPS10 VPT1 YBL017C YBL03.22 YBL0302	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1579
NP_009537.1		P16892	FUS3_YEAST	reviewed	Mitogen-activated protein kinase FUS3 (MAP kinase FUS3) (EC 2.7.11.24)	FUS3 DAC2 YBL016W YBL03.21 YBL0303	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	353
NP_009538.1		P32316	ACH1_YEAST	reviewed	Acetyl-CoA hydrolase (EC 3.1.2.1) (Acetyl-CoA deacylase) (Acetyl-CoA acylase)	ACH1 YBL015W YBL03.18 YBL0304	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	526
NP_009539.2		P32786	RRN6_YEAST	reviewed	RNA polymerase I-specific transcription initiation factor RRN6	RRN6 YBL014C YBL0311 YBL0312	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	894
NP_009540.2		P32785	FMT_YEAST	reviewed	Methionyl-tRNA formyltransferase, mitochondrial (MtFMT) (EC 2.1.2.9)	FMT1 YBL013W YBL0311 YBL0313	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	401
NP_009542.1		P32784	GPT1_YEAST	reviewed	Glycerol-3-phosphate O-acyltransferase 1 (G-3-P acyltransferase 1) (EC 2.3.1.15) (Dihydroxyacetone phosphate acyltransferase 1) (DHAP-AT 1) (EC 2.3.1.42) (Glycerol-3-phosphate / dihydroxyacetone phosphate acyltransferase 1) (Suppressor of choline-transport mutants 1)	SCT1 GAT2 GPT1 YBL011W YBL0309 YBL0315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	759
NP_009543.1		P32788	YBB0_YEAST	reviewed	Uncharacterized protein YBL010C	YBL010C YBL0316	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	280
NP_009544.1		P32789	ALK2_YEAST	reviewed	Serine/threonine-protein kinase Haspin homolog ALK2 (EC 2.7.11.1)	ALK2 YBL009W YBL0317	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	676
NP_009545.2		P32479	HIR1_YEAST	reviewed	Protein HIR1 (Histone transcription regulator 1)	HIR1 YBL008W YBL0318	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	840
NP_009546.1		P32790	SLA1_YEAST	reviewed	Actin cytoskeleton-regulatory complex protein SLA1	SLA1 YBL007C YBL0321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1244
NP_009547.2		P38210	LDB7_YEAST	reviewed	Chromatin structure-remodeling complex protein RSC14 (Low dye-binding protein 7) (Remodel the structure of chromatin complex subunit 14)	LDB7 RSC14 YBL006C YBL0322	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	180
NP_009548.1		P33200	PDR3_YEAST	reviewed	Transcription factor PDR3 (Pleiotropic drug resistance protein 3)	PDR3 YBL005W YBL0323	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	976
NP_009551.2		P35194	UTP20_YEAST	reviewed	U3 small nucleolar RNA-associated protein 20 (U3 snoRNA-associated protein 20) (U three protein 20)	UTP20 YBL004W YBL0101	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	2493
NP_009552.1		P04912	H2A2_YEAST	reviewed	Histone H2A.2	HTA2 H2A2 YBL003C YBL0103	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	132
NP_009553.1		P02294	H2B2_YEAST	reviewed	Histone H2B.2	HTB2 H2B2 YBL002W YBL0104	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	131
NP_009554.1		P35195	ECM15_YEAST	reviewed	UPF0045 protein ECM15 (Extracellular mutant protein 15)	ECM15 YBL001C YBL0105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	104
NP_009555.1		P35172	TREB_YEAST	reviewed	Probable trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase)	NTH2 YBR001C YBR0106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	780
NP_009556.1		P35196	RER2_YEAST	reviewed	Dehydrodolichyl diphosphate synthase complex subunit RER2 (DEDOL-PP synthase) (EC 2.5.1.87) (Ditrans,polycis-polyprenyl diphosphate synthase ((2E,6E)-farnesyl diphosphate specific))	RER2 YBR002C YBR0107	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	286
NP_009557.1		P18900	COQ1_YEAST	reviewed	Hexaprenyl pyrophosphate synthase, mitochondrial (HPS) (EC 2.5.1.-)	COQ1 YBR003W YBR0109	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	473
NP_009558.2		P38211	GPI18_YEAST	reviewed	GPI mannosyltransferase 2 (EC 2.4.1.-) (GPI mannosyltransferase II) (GPI-MT-II) (Glycosylphosphatidylinositol-anchor biosynthesis protein 18)	GPI18 YBR004C YBR0110	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	433
NP_009559.1		P38212	RCR1_YEAST	reviewed	Protein RCR1 (Resistance to Congo red protein 1)	RCR1 YBR005W YBR0111	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	213
NP_009560.1		P38067	UGA2_YEAST	reviewed	Succinate-semialdehyde dehydrogenase [NADP(+)] (SSDH) (EC 1.2.1.16)	UGA2 UGA5 YBR006W YBR0112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	497
NP_009561.2		P38213	DSF2_YEAST	reviewed	Protein DSF2 (Deletion suppressor of MPT5 mutation protein 2)	DSF2 YBR007C YBR0113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	736
NP_009562.1		P38124	FLR1_YEAST	reviewed	Fluconazole resistance protein 1	FLR1 YBR008C YBR0120	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	548
NP_009565.1		P00817	IPYR_YEAST	reviewed	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	IPP1 PPA PPA1 YBR011C YBR0202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	287
NP_009570.1		P38068	GLRX7_YEAST	reviewed	Monothiol glutaredoxin-7	GRX7 GRX6 YBR014C YBR0219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	203
NP_009571.1		P38069	MNN2_YEAST	reviewed	Alpha-1,2-mannosyltransferase MNN2 (EC 2.4.1.-) (Calcium resistance and vanadate sensitivity protein 4) (Mannan synthesis protein MNN2)	MNN2 CRV4 LDB8 TTP1 YBR015C YBR0220	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	597
NP_009573.1		P38217	IMB2_YEAST	reviewed	Importin subunit beta-2 (Importin-104) (Karyopherin subunit beta-2) (Karyopherin-104) (Transportin) (TRN)	KAP104 YBR017C YBR0224	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	918
NP_009574.1		P08431	GAL7_YEAST	reviewed	Galactose-1-phosphate uridylyltransferase (Gal-1-P uridylyltransferase) (EC 2.7.7.12) (UDP-glucose--hexose-1-phosphate uridylyltransferase)	GAL7 YBR018C YBR0226	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	366
NP_009575.1		P04397	GAL10_YEAST	reviewed	Bifunctional protein GAL10 [Includes: UDP-glucose 4-epimerase (EC 5.1.3.2) (Galactowaldenase); Aldose 1-epimerase (EC 5.1.3.3) (Galactose mutarotase)]	GAL10 YBR019C YBR0301	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	699
NP_009576.1		P04385	GAL1_YEAST	reviewed	Galactokinase (EC 2.7.1.6) (Galactose kinase)	GAL1 YBR020W YBR0302	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	528
NP_009577.1		P05316	FUR4_YEAST	reviewed	Uracil permease	FUR4 YBR021W YBR0303	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	633
NP_009578.1		P38218	POA1_YEAST	reviewed	ADP-ribose 1''-phosphate phosphatase (EC 3.1.3.84) (EC 3.2.2.-) ([Protein ADP-ribosylglutamate] hydrolase)	POA1 YBR022W YBR0304	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	177
NP_009579.1		P29465	CHS3_YEAST	reviewed	Chitin synthase 3 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase 3) (Class-IV chitin synthase 3)	CHS3 CAL1 CSD2 DIT101 KIT2 YBR023C YBR0305	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1165
NP_009580.1		P38072	SCO2_YEAST	reviewed	Protein SCO2, mitochondrial	SCO2 YBR024W YBR0308	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	301
NP_009581.1		P38219	OLA1_YEAST	reviewed	Obg-like ATPase 1	OLA1 YBR025C YBR0309	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	394
NP_009582.1		P38071	ETR1_YEAST	reviewed	Enoyl-[acyl-carrier protein] reductase [NADPH, B-specific], mitochondrial (EC 1.3.1.10) (Mitochondrial respiratory function protein 1) (Trans-2-enoyl-CoA reductase) (EC 1.3.1.38)	ETR1 MRF1 MRF1' YBR026C YBR0310	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	380
NP_009584.1		P38070	YPK3_YEAST	reviewed	Serine/threonine-protein kinase YPK3 (EC 2.7.11.1) (Ribosomal S6 kinase homolog YPK3) (S6K homolog YPK3)	YPK3 YBR028C YBR0312	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	525
NP_009585.1		P38221	CDS1_YEAST	reviewed	Phosphatidate cytidylyltransferase (EC 2.7.7.41) (CDP-diacylglycerol synthase) (CDP-DAG synthase) (CDS) (CDP-diglyceride pyrophosphorylase) (CDP-diglyceride synthase) (CDP-DG synthase) (CTP:phosphatidate cytidylyltransferase)	CDS1 CDG1 YBR029C YBR0313	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	457
NP_009586.1		P38222	RKM3_YEAST	reviewed	Ribosomal lysine N-methyltransferase 3 (EC 2.1.1.-)	RKM3 YBR030W YBR0314	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	552
NP_009587.1		P10664	RL4A_YEAST	reviewed	60S ribosomal protein L4-A (L2) (RP2) (YL2)	RPL4A RPL2 RPL2A YBR031W YBR0315	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	362
NP_009590.1		P38074	HMT1_YEAST	reviewed	Protein arginine N-methyltransferase 1 (EC 2.1.1.-) (Major type I protein arginine N-methyltransferase) (Type I PRMT) (hnRNP arginine N-methyltransferase)	HMT1 ODP1 RMT1 YBR034C YBR0320	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	348
NP_009591.1		P38075	PDX3_YEAST	reviewed	Pyridoxamine 5'-phosphate oxidase (EC 1.4.3.5) (PNP/PMP oxidase) (PNPOx)	PDX3 YBR035C YBR0321	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	228
NP_009592.1		P35206	CSG2_YEAST	reviewed	Mannosyl phosphorylinositol ceramide synthase regulatory protein CSG2	CSG2 CLS2 YBR036C YBR0404	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	410
